"fh_evento","Evento"
"2018-03-05 14:47:28","PET"
"2018-03-05 14:46:05","PET"
"2018-03-05 14:45:48","PET"
"2018-03-05 14:45:36","VAL"
"2018-03-05 14:45:28","PET"
"2018-03-05 14:45:18","PET"
"2018-03-05 14:45:12","PET"
"2018-03-05 14:45:09","PET"
"2018-03-05 14:45:06","PET"
"2018-03-05 14:45:03","PET"
"2018-03-05 14:45:01","PET"
"2018-03-05 14:44:59","VAL"
"2018-03-05 14:44:31","PET"
"2018-03-05 14:43:17","PET"
"2018-03-05 14:43:14","PET"
"2018-03-05 14:43:13","PET"
"2018-03-05 14:42:08","PET"
"2018-03-05 14:42:06","PET"
"2018-03-05 14:41:48","PET"
"2018-03-05 14:41:45","PET"
"2018-03-05 14:41:42","PET"
"2018-03-05 14:41:40","PET"
"2018-03-05 14:41:37","PET"
"2018-03-05 14:41:34","PET"
"2018-03-05 14:41:32","PET"
"2018-03-05 14:41:30","PET"
"2018-03-05 14:41:26","PET"
"2018-03-05 14:39:19","PET"
"2018-03-05 14:39:06","PET"
"2018-03-05 14:39:03","PET"
"2018-03-05 14:39:00","PET"
"2018-03-05 14:38:57","PET"
"2018-03-05 14:38:55","PET"
"2018-03-05 14:38:52","PET"
"2018-03-05 14:38:49","PET"
"2018-03-05 14:36:46","PET"
"2018-03-05 14:36:31","PET"
"2018-03-05 14:36:29","PET"
"2018-03-05 14:36:26","PET"
"2018-03-05 14:36:23","PET"
"2018-03-05 14:36:19","PET"
"2018-03-05 14:36:16","PET"
"2018-03-05 14:36:12","PET"
"2018-03-05 14:36:07","PET"
"2018-03-05 14:30:50","PET"
"2018-03-05 14:29:56","PET"
"2018-03-05 14:22:38","PET"
"2018-03-05 14:22:17","PET"
"2018-03-05 14:22:14","PET"
"2018-03-05 14:21:40","PET"
"2018-03-05 14:18:30","PET"
"2018-03-05 14:18:28","PET"
"2018-03-05 14:18:25","PET"
"2018-03-05 14:18:22","PET"
"2018-03-05 14:18:20","PET"
"2018-03-05 14:18:18","PET"
"2018-03-05 14:18:17","PET"
"2018-03-05 14:18:14","PET"
"2018-03-05 14:18:11","PET"
"2018-03-05 14:18:09","PET"
"2018-03-05 14:18:03","PET"
"2018-03-05 14:15:44","PET"
"2018-03-05 14:15:29","PET"
"2018-03-05 14:15:19","PET"
"2018-03-05 14:15:16","PET"
"2018-03-05 14:08:31","PET"
"2018-03-05 14:08:28","PET"
"2018-03-05 14:08:25","PET"
"2018-03-05 14:08:22","PET"
"2018-03-05 14:08:18","PET"
"2018-03-05 14:08:12","PET"
"2018-03-05 14:03:37","PET"
"2018-03-05 14:03:11","PET"
"2018-03-05 14:03:08","PET"
"2018-03-05 14:03:04","PET"
"2018-03-05 14:03:00","PET"
"2018-03-05 14:02:58","PET"
"2018-03-05 14:02:54","PET"
"2018-03-05 14:02:38","PET"
"2018-03-05 14:01:27","PET"
"2018-03-05 14:00:32","PET"
"2018-03-05 14:00:02","PET"
"2018-03-05 13:59:59","PET"
"2018-03-05 13:59:55","PET"
"2018-03-05 13:57:32","PET"
"2018-03-05 13:46:52","PET"
"2018-03-05 13:46:49","PET"
"2018-03-05 13:46:46","PET"
"2018-03-05 13:46:43","PET"
"2018-03-05 13:46:19","PET"
"2018-03-05 13:46:10","PET"
"2018-03-05 13:46:05","PET"
"2018-03-05 13:45:59","PET"
"2018-03-05 13:45:01","PET"
"2018-03-05 13:31:36","PET"
"2018-03-05 13:31:36","VAL"
"2018-03-05 13:31:29","PET"
"2018-03-05 13:29:56","PET"
"2018-03-05 13:15:50","ERR"
"2018-03-05 13:15:50","PET"
"2018-03-05 13:02:20","ERR"
"2018-03-05 13:02:20","PET"
"2018-03-05 13:01:09","PET"
"2018-03-05 12:52:04","COM"
"2018-03-05 12:50:06","ERR"
"2018-03-05 12:49:54","PET"
"2018-03-05 12:49:47","PET"
"2018-03-05 12:49:29","PET"
"2018-03-05 12:48:36","ERR"
"2018-03-05 12:47:34","PET"
"2018-03-05 12:47:21","PET"
"2018-03-05 12:45:13","PET"
"2018-03-05 12:44:16","PET"
"2018-03-05 12:43:49","PET"
"2018-03-05 12:43:35","PET"
"2018-03-05 12:42:32","ERR"
"2018-03-05 12:40:46","PET"
"2018-03-05 12:40:13","ERR"
"2018-03-05 12:39:40","PET"
"2018-03-05 12:39:28","PET"
"2018-03-05 12:39:15","PET"
"2018-03-05 12:38:11","PET"
"2018-03-05 12:34:37","VAL"
"2018-03-05 12:34:35","PET"
"2018-03-05 12:30:20","ERR"
"2018-03-05 12:29:49","PET"
"2018-03-05 12:26:15","PET"
"2018-03-05 12:24:45","PET"
"2018-03-05 12:24:42","PET"
"2018-03-05 12:24:00","PET"
"2018-03-05 12:23:56","PET"
"2018-03-05 12:23:37","PET"
"2018-03-05 12:23:32","PET"
"2018-03-05 12:23:21","PET"
"2018-03-05 12:22:39","PET"
"2018-03-05 12:20:39","PET"
"2018-03-05 12:11:22","ERR"
"2018-03-05 11:19:52","PET"
"2018-03-05 10:56:35","PET"
"2018-03-05 10:52:58","VAL"
"2018-03-05 10:39:05","PET"
